"Sample","WGS/WES","Source","Organism","Events","Hyper","Body Site/Study","Status","Type","AEI","REI","ADAR","ADARB1","ADARB2"
"SRR1074189","SRR8233662","G","Hs","77101","0","Thyroid","normal","B","1.284","1.753","104.695","7.653","0.252"
"SRR1074214","SRR8233650","G","Hs","99211","75239","Esophagus - Gastroesophageal Junction","normal","B","2.502","4.816","119.539","43.711","1.477"
"SRR1074239","SRR8233544","G","Hs","58689","0","Colon - Transverse","normal","B","1.066","0.598","74.732","5.348","0.085"
"SRR1074263","SRR8233671","G","Hs","25570","0","Cells - Transformed fibroblasts","normal","B","1.029","0.807","98.363","89.645","0.000"
"SRR1074289","SRR8233636","G","Hs","50036","12387","Skin - Not Sun Exposed (Suprapubic)","normal","B","1.143","1.038","60.513","13.183","0.200"
"SRR1074314","SRR8233603","G","Hs","39841","5779","Colon - Transverse","normal","B","0.848","0.993","40.712","3.741","0.080"
"SRR1074337","SRR8233654","G","Hs","53964","17296","Colon - Sigmoid","normal","B","1.448","3.572","70.457","37.731","1.375"
"SRR1074359","SRR8233668","G","Hs","15971","6546","Muscle - Skeletal","normal","B","0.558","0.212","21.976","7.563","0.066"
"SRR1074385","SRR8233666","G","Hs","40182","8263","Pancreas","normal","B","0.914","0.300","33.138","4.116","1.843"
"SRR1074410","SRR8233597","G","Hs","76741","0","Prostate","normal","B","1.496","1.694","76.198","19.397","0.388"
"SRR1074430","SRR8233592","G","Hs","56614","0","Uterus","normal","B","1.762","5.801","104.281","54.589","0.040"
"SRR1074450","NA","G","Hs","29933","4310","Esophagus - Mucosa","normal","B","0.814","0.475","44.025","5.346","0.697"
"SRR1074474","SRR8233561","G","Hs","88189","19382","Adrenal Gland","normal","B","1.122","0.787","42.662","4.154","0.034"
"SRR1074478","SRR8233529","G","Hs","43999","0","Artery - Aorta","normal","B","1.651","14.780","94.622","81.464","0.143"
"SRR1074502","SRR8233529","G","Hs","30244","0","Esophagus - Mucosa","normal","B","1.019","0.621","41.899","4.313","0.294"
"SRR1074526","SRR8233486","G","Hs","69913","34492","Spleen","normal","B","1.956","1.823","67.622","21.650","0.274"
"SRR1074550","SRR8233674","G","Hs","93877","37190","Nerve - Tibial","normal","B","2.035","2.680","101.462","21.457","4.024"
"SRR1074578","SRR8233610","G","Hs","49697","0","Esophagus - Mucosa","normal","B","1.097","1.360","56.600","6.625","0.212"
"SRR1074602","SRR8233591","G","Hs","41130","0","Esophagus - Muscularis","normal","B","1.790","11.706","91.016","81.538","1.079"
"SRR1074622","SRR8233607","G","Hs","85859","110060","Artery - Aorta","normal","B","2.487","19.982","114.156","98.768","0.105"
"SRR1074646","SRR8233650","G","Hs","91159","40505","Whole Blood","normal","B","1.945","1.527","162.920","10.362","0.088"
"SRR1074670","SRR8233528","G","Hs","25334","0","Muscle - Skeletal","normal","B","0.753","0.602","15.835","12.359","0.025"
"SRR1074694","SRR8233649","G","Hs","142393","55997","Thyroid","normal","B","2.108","1.370","94.119","8.483","0.426"
"SRR1074719","SRR8233666","G","Hs","24250","6786","Muscle - Skeletal","normal","B","0.559","0.507","9.092","3.330","0.043"
"SRR1074744","SRR8233665","G","Hs","57191","12502","Cells - Transformed fibroblasts","normal","B","1.139","1.483","95.551","129.348","0.008"
"SRR1074769","SRR8233658","G","Hs","50200","9247","Lung","normal","B","1.037","2.329","78.346","38.534","2.497"
"SRR1074790","SRR8233666","G","Hs","94109","53086","Artery - Coronary","normal","B","1.778","24.809","72.379","123.294","0.090"
"SRR1074815","SRR8233572","G","Hs","50363","0","Esophagus - Muscularis","normal","B","1.701","9.097","75.755","111.799","0.900"
"SRR1074839","SRR8233658","G","Hs","58899","28275","Esophagus - Gastroesophageal Junction","normal","B","1.712","12.868","67.669","198.648","4.148"
"SRR1074860","SRR8233574","G","Hs","33966","0","Breast - Mammary Tissue","normal","B","1.148","0.543","60.700","16.038","0.054"
"SRR1074884","SRR8233573","G","Hs","66335","20096","Esophagus - Muscularis","normal","B","1.267","4.420","70.277","54.956","1.326"
"SRR1074909","SRR8233574","G","Hs","69117","10842","Cells - Transformed fibroblasts","normal","B","1.113","0.243","173.051","19.030","0.000"
"SRR1074934","SRR8233654","G","Hs","72087","0","Small Intestine - Terminal Ileum","normal","B","1.111","0.996","83.215","13.161","0.587"
"SRR1074956","SRR8233518","G","Hs","0","0","Cells - Transformed fibroblasts","normal","B","0.000","0.692","0.000","0.000","0.000"
"SRR1074980","SRR8233524","G","Hs","21608","2531","Cells - Transformed fibroblasts","normal","B","0.776","0.190","84.170","9.555","0.000"
"SRR1075004","SRR8233515","G","Hs","82806","27657","Esophagus - Muscularis","normal","B","2.212","10.466","82.749","120.381","2.532"
"SRR1075028","SRR8233560","G","Hs","46223","18446","Artery - Aorta","normal","B","1.391","0.000","60.578","137.643","0.000"
"SRR1075054","SRR8233656","G","Hs","57031","22525","Esophagus - Muscularis","normal","B","1.473","8.300","81.655","86.732","2.675"
"SRR1075078","SRR8233612","G","Hs","63177","10584","Colon - Transverse","normal","B","1.057","4.146","54.719","9.318","0.068"
"SRR1075102","SRR8233608","G","Hs","51475","27596","Liver","normal","B","1.932","16.381","38.259","7.862","0.253"
"SRR1075126","SRR8233550","G","Hs","95270","52380","Prostate","normal","B","2.206","3.531","90.606","32.403","0.662"
"SRR1075150","SRR8233518","G","Hs","47355","12537","Vagina","normal","B","1.439","1.549","61.069","5.687","0.653"
"SRR1075174","SRR8233585","G","Hs","20654","4507","Pancreas","normal","B","0.774","0.438","34.007","5.061","2.460"
"SRR1075198","SRR8233662","G","Hs","58256","10966","Spleen","normal","B","1.133","0.719","135.315","22.470","0.019"
"SRR1075223","SRR8233585","G","Hs","36797","11096","Cervix - Ectocervix","normal","B","1.253","1.169","62.434","7.961","0.107"
"SRR1075247","SRR8233667","G","Hs","76978","59862","Skin - Not Sun Exposed (Suprapubic)","normal","B","2.235","1.000","58.937","18.730","0.190"
"SRR1075273","SRR8233657","G","Hs","38904","8815","Cells - Transformed fibroblasts","normal","B","1.167","0.636","145.400","41.542","0.014"
"SRR1075294","SRR8233589","G","Hs","62472","0","Esophagus - Muscularis","normal","B","1.446","6.077","70.040","147.217","1.550"
"SRR1075314","SRR8233557","G","Hs","46590","5719","Adrenal Gland","normal","B","1.105","0.355","83.598","6.116","0.017"
"SRR1075336","SRR8233566","G","Hs","32599","5370","Pancreas","normal","B","0.853","0.302","26.681","4.236","1.094"
"SRR1075360","SRR8233519","G","Hs","91026","16917","Ovary","normal","B","1.329","0.905","115.054","12.292","0.476"
"SRR1075384","SRR8233582","G","Hs","40994","29676","Nerve - Tibial","normal","B","1.828","3.105","90.443","14.229","1.425"
"SRR1075408","SRR8233491","G","Hs","29808","3740","Cells - Transformed fibroblasts","normal","B","0.825","0.435","100.086","52.002","0.009"
"SRR1075433","SRR8233664","G","Hs","63834","30381","Brain - Caudate (basal ganglia)","normal","B","1.734","1.480","24.862","3.874","7.090"
"SRR1075458","NA","G","Hs","55747","0","Esophagus - Mucosa","normal","B","1.468","0.527","45.113","6.325","0.406"
"SRR1075484","SRR8233659","G","Hs","120031","90995","Breast - Mammary Tissue","normal","B","2.525","1.161","90.600","17.078","1.524"
"SRR1075505","SRR8233484","G","Hs","23581","2126","Cells - Transformed fibroblasts","normal","B","0.698","0.173","90.214","5.919","0.007"
"SRR1075530","SRR8233666","G","Hs","120210","34458","Prostate","normal","B","1.638","1.826","100.859","18.704","0.607"
"SRR1075555","SRR8233542","G","Hs","72698","52546","Esophagus - Muscularis","normal","B","1.903","10.524","60.950","84.070","0.556"
"SRR1075579","SRR8233562","G","Hs","60561","32897","Artery - Aorta","normal","B","1.767","16.866","78.082","100.576","0.169"
"SRR1075603","SRR8233530","G","Hs","73583","0","Esophagus - Mucosa","normal","B","0.982","0.564","51.368","13.354","0.195"
"SRR1075607","SRR8233610","G","Hs","81165","24758","Testis","normal","B","1.020","0.981","50.511","8.180","2.431"
"SRR1075631","SRR8233668","G","Hs","31710","8962","Heart - Atrial Appendage","normal","B","1.188","0.754","23.306","4.866","0.424"
"SRR1075659","SRR8233586","G","Hs","33007","9600","Cells - Transformed fibroblasts","normal","B","1.326","1.134","169.726","59.886","0.000"
"SRR1075683","SRR8233650","G","Hs","48545","7324","Cells - EBV-transformed lymphocytes","normal","B","1.112","0.149","242.796","1.474","0.303"
"SRR1075707","NA","G","Hs","68041","0","Cells - Transformed fibroblasts","normal","B","1.459","0.739","133.985","210.275","0.000"
"SRR1075729","SRR8233605","G","Hs","64062","0","Colon - Transverse","normal","B","1.256","1.317","53.819","6.760","0.151"
"SRR1075752","SRR8233669","G","Hs","44829","10225","Cells - Transformed fibroblasts","normal","B","1.110","0.613","146.069","78.778","0.000"
"SRR1075778","SRR8233664","G","Hs","55383","13891","Cells - Transformed fibroblasts","normal","B","1.261","2.809","116.400","209.460","0.000"
"SRR1075804","SRR8233655","G","Hs","47261","28649","Liver","normal","B","2.031","2.356","26.131","3.243","0.185"
"SRR1075825","SRR8233665","G","Hs","128707","46719","Nerve - Tibial","normal","B","1.968","2.757","94.803","17.859","17.970"
"SRR1075850","SRR8233582","G","Hs","58982","48883","Uterus","normal","B","2.067","1.850","110.396","30.928","0.312"
"SRR1075874","SRR8233564","G","Hs","51125","7947","Stomach","normal","B","1.044","0.662","40.889","7.465","0.392"
"SRR1075898","SRR8233641","G","Hs","58655","37736","Brain - Putamen (basal ganglia)","normal","B","1.919","1.463","35.282","8.461","9.757"
"SRR1075923","SRR8233519","G","Hs","29781","6213","Cells - Transformed fibroblasts","normal","B","1.174","0.545","159.019","74.792","0.000"
"SRR1075947","SRR8233554","G","Hs","75368","74125","Esophagus - Muscularis","normal","B","2.495","12.752","54.964","56.136","3.878"
"SRR1075971","SRR8233655","G","Hs","50771","0","Adipose - Subcutaneous","normal","B","1.791","2.772","97.610","34.734","0.101"
"SRR1075997","SRR8233663","G","Hs","89880","44319","Heart - Atrial Appendage","normal","B","1.970","1.550","42.652","9.008","0.102"
"SRR1076022","SRR8233649","G","Hs","61400","26588","Liver","normal","B","1.950","20.365","44.518","3.812","0.107"
"SRR1076046","SRR8233658","G","Hs","54910","7723","Small Intestine - Terminal Ileum","normal","B","1.024","1.070","71.002","5.405","0.592"
"SRR1076072","SRR8233648","G","Hs","59012","28621","Brain - Nucleus accumbens (basal ganglia)","normal","B","2.043","2.261","55.991","9.859","9.870"
"SRR1076096","SRR8233542","G","Hs","24291","2806","Cells - Transformed fibroblasts","normal","B","0.802","0.495","107.626","73.184","0.000"
"SRR1076120","SRR8233563","G","Hs","112317","0","Prostate","normal","B","1.529","0.815","83.487","15.251","0.272"
"SRR1076144","SRR8233666","G","Hs","37529","7748","Cells - Transformed fibroblasts","normal","B","1.042","0.417","104.199","91.902","0.000"
"SRR1076170","SRR8233602","G","Hs","99507","51532","Esophagus - Muscularis","normal","B","1.924","5.552","130.257","46.732","0.177"
"SRR1076195","NA","G","Hs","57375","0","Esophagus - Mucosa","normal","B","1.754","1.126","66.891","14.483","0.829"
"SRR1076219","SRR8233649","G","Hs","85061","49493","Breast - Mammary Tissue","normal","B","2.040","1.896","56.918","16.578","0.122"
"SRR1076244","SRR8233522","G","Hs","0","0","Pancreas","normal","B","1.028","0.679","23.413","3.913","0.201"
"SRR1076268","SRR8233575","G","Hs","41858","13500","Stomach","normal","B","1.294","8.462","170.376","43.211","1.198"
"SRR1076292","SRR8233653","G","Hs","113001","62731","Skin - Not Sun Exposed (Suprapubic)","normal","B","2.202","0.559","52.442","15.025","0.229"
"SRR1076317","SRR8233667","G","Hs","71135","0","Cells - Transformed fibroblasts","normal","B","1.164","1.006","138.546","66.095","0.017"
"SRR1076343","SRR8233544","G","Hs","62448","0","Artery - Aorta","normal","B","1.625","13.380","107.592","65.407","0.046"
"SRR1076369","SRR8233524","G","Hs","76908","0","Spleen","normal","B","1.236","1.453","109.597","17.335","0.323"
"SRR1076393","SRR8233584","G","Hs","54206","51172","Pituitary","normal","B","2.208","3.370","112.819","13.314","3.264"
"SRR1076417","NA","G","Hs","25307","4779","Stomach","normal","B","0.996","0.687","54.542","6.499","0.267"
"SRR1076441","SRR8233550","G","Hs","70435","27701","Breast - Mammary Tissue","normal","B","1.526","1.025","53.188","11.153","0.393"
"SRR1076465","SRR8233666","G","Hs","69349","12246","Small Intestine - Terminal Ileum","normal","B","1.380","6.210","73.148","39.033","1.045"
"SRR1076490","SRR8233658","G","Hs","57562","18502","Testis","normal","B","1.060","0.978","62.658","8.813","2.511"
"SRR1076511","SRR8233672","G","Hs","25359","5590","Whole Blood","normal","B","1.224","0.319","66.726","6.879","0.000"
"SRR1076535","SRR8233618","G","Hs","42099","17763","Esophagus - Muscularis","normal","B","1.434","5.574","49.470","65.395","1.592"
"SRR1076559","SRR8233650","G","Hs","97021","63412","Nerve - Tibial","normal","B","2.249","3.105","132.080","33.831","4.884"
"SRR1076584","SRR8233562","G","Hs","91052","25036","Fallopian Tube","normal","B","1.637","1.750","99.810","17.585","5.019"
"SRR1076608","NA","G","Hs","47405","0","Cells - Leukemia cell line (CML)","normal","B","0.965","0.170","76.049","6.272","0.024"
"SRR1076632","SRR8233662","G","Hs","56426","0","Adrenal Gland","normal","B","1.122","1.091","54.432","4.020","0.011"
"SRR1076657","SRR8233504","G","Hs","31413","3131","Cells - Transformed fibroblasts","normal","B","0.814","0.349","99.510","68.135","0.000"
"SRR1076681","NA","G","Hs","0","0","Esophagus - Muscularis","normal","B","2.348","15.438","82.204","99.814","2.261"
"SRR1076705","SRR8233541","G","Hs","45984","16372","Esophagus - Mucosa","normal","B","1.487","0.855","49.713","7.659","0.509"
"SRR1076729","SRR8233521","G","Hs","39595","0","Cells - Transformed fibroblasts","normal","B","1.311","0.875","146.758","24.857","0.000"
"SRR1076753","SRR8233671","G","Hs","50103","10594","Thyroid","normal","B","1.169","2.699","82.977","6.847","0.146"
"SRR1076779","SRR8233656","G","Hs","14886","3495","Heart - Left Ventricle","normal","B","0.881","0.745","19.518","2.864","0.107"
"SRR1076801","SRR8233559","G","Hs","46477","0","Esophagus - Mucosa","normal","B","1.486","1.518","45.821","5.033","0.335"
"SRR1076823","SRR8233672","G","Hs","30932","5482","Adrenal Gland","normal","B","1.135","2.022","62.996","5.295","0.018"
"SRR1076847","NA","G","Hs","12316","0","Whole Blood","normal","B","1.877","0.509","13.861","0.665","0.012"
"SRR1076868","SRR8233565","G","Hs","31740","0","Pancreas","normal","B","0.794","0.147","24.042","2.354","0.509"
"SRR1076892","SRR8233614","G","Hs","72691","30376","Vagina","normal","B","1.779","3.465","108.608","21.298","1.569"
"SRR1076916","SRR8233556","G","Hs","77520","62442","Artery - Coronary","normal","B","2.400","8.876","87.321","70.069","0.013"
"SRR1076940","SRR8233587","G","Hs","38770","14473","Colon - Transverse","normal","B","1.357","4.686","70.370","49.728","2.075"
"SRR1076964","SRR8233668","G","Hs","55689","37200","Esophagus - Muscularis","normal","B","1.971","13.521","76.650","126.757","2.454"
"SRR1076990","SRR8233672","G","Hs","59150","12944","Stomach","normal","B","1.560","1.324","76.004","7.797","0.386"
"SRR1077038","SRR8233668","G","Hs","78471","0","Adipose - Subcutaneous","normal","B","1.645","1.302","86.086","23.694","0.133"
"SRR1077066","SRR8233673","G","Hs","59367","23089","Colon - Transverse","normal","B","1.689","7.353","127.632","39.454","1.483"
"SRR1077090","SRR8233577","G","Hs","123212","0","Artery - Aorta","normal","B","3.008","8.336","77.221","31.815","0.044"
"SRR1077115","SRR8233651","G","Hs","25550","0","Heart - Atrial Appendage","normal","B","0.963","1.086","29.391","5.537","0.395"
"SRR1077139","SRR8233596","G","Hs","87807","28986","Breast - Mammary Tissue","normal","B","1.776","1.837","124.521","22.060","0.505"
"SRR1077159","SRR8233522","G","Hs","90017","0","Uterus","normal","B","1.579","1.631","142.363","26.784","0.238"
"SRR1077183","SRR8233558","G","Hs","79492","73142","Artery - Tibial","normal","B","2.275","9.485","79.075","106.290","0.046"
"SRR1077211","SRR8233671","G","Hs","62129","0","Uterus","normal","B","1.456","2.328","109.669","37.557","0.118"
"SRR1077239","SRR8233587","G","Hs","78440","23864","Cervix - Endocervix","normal","B","1.631","2.293","97.638","16.318","1.167"
"SRR1077263","SRR8233666","G","Hs","55338","14978","Skin - Not Sun Exposed (Suprapubic)","normal","B","1.169","0.774","49.117","23.583","0.264"
"SRR1077288","SRR8233580","G","Hs","22590","0","Muscle - Skeletal","normal","B","0.459","0.653","25.604","11.534","0.025"
"SRR1077310","SRR8233519","G","Hs","27876","3903","Esophagus - Mucosa","normal","B","0.811","0.976","37.057","5.032","0.889"
"SRR1077334","NA","G","Hs","44498","0","Cells - Leukemia cell line (CML)","normal","B","1.049","0.222","87.338","6.619","0.020"
"SRR1077356","SRR8233656","G","Hs","37455","6753","Esophagus - Mucosa","normal","B","0.940","1.783","55.073","5.749","0.605"
"SRR1077380","SRR8233645","G","Hs","90590","72504","Colon - Sigmoid","normal","B","2.253","4.224","63.894","39.959","4.359"
"SRR1077405","SRR8233649","G","Hs","18359","15749","Brain - Frontal Cortex (BA9)","normal","B","1.677","0.611","7.954","0.832","9.979"
"SRR1077429","SRR8233619","G","Hs","69656","0","Prostate","normal","B","1.647","0.911","103.323","24.237","0.785"
"SRR1077455","SRR8233523","G","Hs","102390","0","Pituitary","normal","B","1.878","2.005","92.978","9.164","0.297"
